21,18,9.268238,-0.1340794,-1.6616267,0.018768,0.170342,-0.2034,,
25,18,9.699207,-0.6057515,-0.21787901,1.054004,0.599586,-0.10239,,
18,19,10.108628,0.21787901,-0.25139886,-0.076089,1.805165,-0.4573,,
16,19,10.158908,0.16281068,-1.2593886,-0.719788,0.309213,-0.424333,,
7,19,9.63935,0.44294083,-1.2905141,-0.593538,0.32815,-0.392769,,
3,21,10.151725,-0.24182175,-0.84039044,-0.042911,-0.29856,-0.274815,,
-1,21,9.2490835,0.57462597,-0.22985038,0.145015,-0.138967,-0.424333,,
-5,22,9.474146,0.33519846,0.1340794,0.069096,-0.176941,-0.072233,,
-3,22,9.308941,0.64166564,-0.723071,-0.164293,0.321838,0.238468,,
0,22,10.084685,0.105348095,-0.55307746,0.8078195,-0.17684,0.579345,,
0,22,9.955395,0.23942748,-0.6392714,-0.0129655,0.44799,0.45169,,
5,22,10.106234,0.117319465,-0.17238778,-0.050669,0.233467,0.23847,,
6,22,9.668081,0.3423813,0.50040346,0.392719,0.407695,0.00353,,
6,22,9.979338,-0.07901107,0.6440599,0.296514,0.309216,0.16272,,
0,22,9.502876,0.37350687,0.8379962,-0.012795,0.283962,-0.12765,,
0,21,10.0439825,-0.16520496,-0.4668836,-0.208652,-0.08225,-0.488857,,
-5,21,11.928277,2.0375278,0.18435916,-0.593538,0.195592,-0.367519,,
-2,21,7.7526617,0.68715686,-1.4964218,-1.225977,-0.32814,-0.27892,,
-3,21,11.976163,0.7206767,-0.3974496,1.338064,0.599588,-0.575832,,
0,21,9.404712,-0.83081335,0.2370332,1.8114966,-0.303094,0.257412,,
0,21,11.396749,-0.4285752,-2.360755,-4.0844806,-0.669306,2.282291,,
0,22,9.352037,1.6496553,-1.6233183,-0.940723,1.249773,-0.544265,,
0,22,9.483723,-1.2043202,-1.0702409,1.489394,2.651027,0.97562,,
3,22,9.536397,-0.22266756,-1.3814965,-0.474335,0.380486,-0.18856,,
-3,22,10.082292,0.9624985,-0.68715686,0.189202,-0.757586,-0.87882,,
0,22,9.47654,0.3232271,-1.6233183,0.239532,-0.03175,-0.242675,,
0,22,9.234718,0.7685622,-1.6544439,-0.353667,0.6059,-0.449585,,
2,23,9.991309,-0.24182175,-1.2737542,-0.006652,-0.18325,0.65369,,
-1,23,9.27542,0.11492519,-0.8739103,0.505192,0.2557,0.10468,,
0,23,9.629773,0.21309046,-1.0510867,-0.038046,0.36603,-0.03928,,
-1,23,9.864412,-0.1987248,-0.75659084,0.106972,-0.757684,0.59057,,
-17,23,9.962578,-1.1564348,-0.3040729,-0.088544,-0.694466,-0.0014,,
-28,23,9.732727,-0.33759275,0.03351985,-0.208651,-1.52148,0.09188,,
-39,24,10.30017,-0.69673395,0.95531565,0.280587,-0.942188,-0.08873,,
-39,24,10.38397,-0.5770202,0.9577099,-0.227418,-0.814396,-0.07716,,
-43,22,9.718362,-1.1157321,0.76616794,-0.038045,-1.231018,0.33316,,
-53,22,9.830893,0.00478855,1.1205206,0.485716,-2.222164,-0.38786,,
-50,22,10.24989,-0.69912827,1.2785428,-0.214793,-1.041644,0.446785,,
-51,18,10.0368,-0.818842,0.9385557,-0.431198,-1.39392,0.450245,,
-58,18,9.962578,-0.65124273,-0.5913859,-0.347354,-1.041643,0.036465,,
-72,18,9.725544,-0.9624985,-0.062251143,0.113282,-3.036467,0.584255,,
-78,14,9.91948,-1.515576,-0.4860378,0.517448,-2.026384,0.04278,,
-104,14,9.778218,-1.5897985,-0.2849187,0.302826,-2.00745,-0.14659,,
-168,14,10.439038,-2.667222,-0.05985687,0.50994,-7.061593,0.755875,,
-196,14,9.071907,-2.2961094,0.2657645,-0.864973,-5.201538,0.295281,,
-315,13,9.545974,-4.0343533,-0.15802214,0.447841,-12.7071,0.628444,,
-345,13,9.560339,-2.281744,-0.84996754,-0.012795,-6.691265,-0.8157,,
-348,13,10.005674,-1.3551595,-1.4389591,-0.328417,-6.14209,-0.59478,,
-319,13,9.850046,-2.7582045,-1.7286664,-0.141561,-11.85361,0.55557,,
-290,13,9.550762,-2.3056867,-1.8268317,0.100828,-5.97797,0.08066,,
-258,15,10.292988,-0.5219519,-2.7941186,0.397342,-9.37414,-0.89286,,
-225,15,9.996098,0.70870537,-2.205127,-0.176918,-2.48719,-0.39277,,
-71,18,10.017646,0.2849187,-2.7677817,0.056641,-1.332026,0.0491,,
-51,18,10.206794,0.45491222,-2.2434354,0.100657,-1.281614,-0.1038,,
-18,18,9.754275,0.25858167,-1.664021,0.155808,-0.29957,-0.17607,,
-9,23,9.608225,0.076616794,-1.9824595,0.081891,0.107215,0.38366,,
-8,23,9.771035,-0.29928434,-2.6025767,-0.36015,-0.921795,-0.166934,,
-9,25,9.675264,-0.36871833,-1.5275474,0.321764,0.1009,0.213218,,
-11,25,9.694419,-0.26337022,-0.8547561,0.2332185,-1.1301,0.218136,,
-15,25,9.816526,-0.26337022,-0.44054657,-0.0254205,-0.27153,0.118534,,
-15,25,9.763853,0.29210153,-0.53871185,-0.012645,-0.26213,0.036046,,
-11,27,9.953,0.43815228,-1.5227587,-0.3349,-0.52412,-0.02805,,
-8,27,9.512454,0.25139886,-1.7669748,0.075578,0.12615,0.47835,,
-7,27,9.5483675,-0.42139238,-1.8866886,-0.196026,0.01243,-0.23637,,
-5,27,9.445415,0.11253092,-1.5107874,-0.044358,-0.08846,0.0996,,
-4,29,9.234718,0.22745611,-1.8555629,-0.44204,0.11984,-0.08346,,
-3,30,8.870789,0.68236834,-1.3072741,0.126424,0.31228,-0.26394,,
0,30,9.344854,0.34716985,-1.1492519,0.448012,-0.49247,0.137465,,
1,30,10.302565,0.6105401,-2.6959534,-0.056983,0.62484,-0.127645,,
1,30,9.634562,0.34477556,-1.960911,-0.49271,0.00612,0.192884,,
1,30,9.60583,0.30167863,-1.9489397,-0.019108,0.61852,-0.146594,,
1,30,10.130177,0.15323359,-2.8515813,-0.20848,0.23348,-0.266515,,
1,35,9.246689,1.1205206,-0.7302538,-0.423198,0.297886,-0.26857,,
1,36,9.953,0.15562786,-1.3360053,-0.233731,0.637459,0.02385,,
0,36,9.897932,0.74701375,-0.73743665,0.473092,-0.442065,0.205505,,
0,37,10.522838,0.44533512,-0.32083282,-0.580913,-0.32203,-0.317024,,
0,37,9.744699,0.052674048,-0.5123748,0.26478,1.21179,0.432754,,
-2,37,9.577099,0.002394275,0.06943397,0.151328,0.13878,0.05541,,
-9,36,10.297776,0.31365,-0.6608198,0.080939,-0.24342,-0.2759,,
-12,36,10.867614,0.00478855,-0.50758624,-0.694709,-2.07067,0.615815,,
-16,35,9.1628895,-1.4437478,-0.23942748,0.41645,-0.54926,0.219535,,
-21,35,10.048771,0.31125572,0.09337672,-0.012965,-0.896564,0.42014,,
-22,35,9.601042,-0.4189981,-0.12210801,-0.094857,-0.353586,0.07434,,
-20,34,9.519637,0.105348095,-0.4070267,0.617495,-1.12936,-0.22599,,
-19,34,10.690437,-0.50998056,0.028731298,-1.363825,-0.97861,-0.61511,,
-15,34,9.981731,0.6105401,-0.16281068,-0.0506695,-0.66922,0.57304,,
-10,32,9.8787775,0.5243462,0.91700727,-0.1076515,0.68788,0.02876,,
0,31,10.1541195,0.64166564,0.6608198,-0.347354,0.23978,-0.209716,,
4,30,9.438231,0.97446984,1.5467016,-0.195856,0.38496,0.238476,,
6,30,10.158908,0.9816527,0.7134939,0.971408,1.01683,0.35451,,
7,30,9.239507,0.08858817,0.85954463,-0.126419,0.44809,0.08698,,
7,30,10.690437,-0.31604427,1.8052832,-0.038045,-9.00E-05,-0.16552,,
7,25,10.0200405,0.7015225,1.1468576,-0.151839,0.42273,-0.33736,,
7,24,9.914692,0.11013664,0.9289786,0.113452,0.422844,0.03016,,
6,22,10.364816,0.34956414,1.185166,-0.008045,0.567056,-0.30982,,
2,21,10.178062,0.54828894,1.0223553,-0.088544,0.06303,0.0996,,
1,21,10.166091,0.6368771,-0.35674694,-0.044358,-0.006405,-0.09609,,
1,17,9.893144,0.21548474,-0.15323359,-0.145527,0.44799,-0.27424,,
0,17,9.457385,0.39266106,-0.11013664,0.239702,0.081965,-0.26021,,
0,15,9.993703,0.53871185,-0.07901107,1.034898,0.98454,-0.34998,,
1,15,9.660899,0.28970724,-0.5147691,0.049743,0.38673,-0.04506,,
1,15,9.945818,0.38308397,0.23463893,-0.555663,0.70059,0.29528,,
0,13,9.019233,-0.031125572,-0.41420954,0.302655,-0.05068,0.00982,,
1,13,8.55235,-0.21069619,-0.011971374,0.182891,0.70058,-0.23496,,
0,13,10.099051,-0.11013664,-0.47885495,0.624589,-0.22745,-0.12905,,
1,13,8.600235,-0.43815228,-0.9696813,0.081891,-0.012715,0.12485,,
-5,12,9.567522,0.4166038,-0.6751855,0.218198,-0.230945,0.52893,,
-13,12,9.14613,-0.016759925,0.12689656,0.346842,0.13237,-0.43836,,
-13,12,9.091062,0.20590763,-0.43096948,0.334388,-0.35989,-0.550586,,
-14,12,10.118205,0.5219519,-0.28970724,-0.574772,-0.64406,0.533756,,
-14,12,9.562734,0.59378016,-0.11492519,0.018768,0.22716,-0.197086,,
-8,11,10.946625,0.5123748,0.409421,0.650009,0.12615,-0.487454,,
-3,11,10.132571,0.31125572,0.76616794,-1.151256,0.14478,0.63536,,
0,10,10.443827,0.08619389,1.6137413,0.62476,0.2524,-0.190776,,
-1,9,10.702409,0.30646718,1.977671,-0.019277,-0.1075,0.155006,,
-1,9,9.179649,0.18435916,1.158829,-0.498852,-0.025335,0.03648,,
-3,3,10.111023,0.36871833,0.007182824,0.163952,0.182965,-0.12765,,
-3,3,10.029617,0.3328042,0.44772938,0.206577,0.25642,-0.19011,,
-4,3,10.125388,0.28970724,0.2944958,-0.290542,-0.120034,0.131165,,
-3,3,9.680053,0.2681588,-1.2186859,0.277577,0.145088,-0.133965,,
-3,3,9.835681,0.30167863,-0.9696813,-0.246527,0.043996,0.04771,,
-3,3,9.862018,0.20111908,-0.9122187,-0.094856,0.02515,-0.01403,,
-4,0,9.660899,0.24182175,-0.85236186,-0.1139655,0.056625,-0.02175,,
-4,0,9.912297,0.37111259,-1.0247496,0.0559825,0.199545,-0.06377,,
-3,0,10.046377,0.39505535,-1.0271438,0.069266,0.12616,-0.06452,,
-14,0,10.07032,0.3902668,-0.91461295,-0.265462,-0.13907,0.17394,,
-17,0,9.826104,0.31365,-0.9601042,0.088203,0.06304,-0.02665,,
-25,0,10.0200405,0.30886146,-1.0486923,-0.088544,-0.0001,0.01122,,
-42,0,10.431855,0.37590113,-1.0223553,-0.233901,-0.170634,0.1992,,
-42,0,9.184438,0.14365649,-1.3407938,-0.088544,0.006218,0.08697,,
-41,0,9.538791,0.3615355,-0.87151605,0.614829,-0.339824,-0.25991,,
-35,0,10.142148,0.12689656,-0.8739103,0.246014,-0.151585,-0.16552,,
-28,0,9.402317,0.35435268,-0.679974,0.347013,-0.107405,-0.31702,,
-27,0,9.234718,0.090982445,-1.158829,-0.732583,0.018736,0.40119,,
-27,0,9.792584,0.22266756,-0.82602483,0.252327,0.050404,-0.11503,,
-45,0,9.991309,0.34956414,-1.0271438,-0.088544,-0.2084,0.068034,,
-46,0,9.8548355,0.2681588,-1.1636176,-0.132902,-0.19587,0.060326,,
-54,2,9.411894,-0.035914123,-1.1300977,0.138704,0.018836,-0.0014,,
-59,2,9.500483,-0.035914123,-1.063058,-0.367561,-0.572276,0.227695,,
-62,2,9.876384,0.25858167,-1.3024855,0.296514,-0.24628,-0.411715,,
-58,2,9.945818,0.3040729,-1.8675344,0.176407,-0.385256,-0.12274,,
-54,2,9.907509,0.3232271,-2.0590763,-0.290542,-0.227334,0.03648,,
-41,3,9.881172,0.22506183,-2.1811843,-0.164293,-0.25259,0.080655,,
-36,3,9.852441,0.08858817,-2.3535721,-0.164465,-0.72612,-0.160615,,
-36,3,9.462174,0.2466103,-1.9872481,0.296514,-0.33465,0.131165,,
-36,6,9.828498,0.55307746,-1.9130256,0.151158,-0.341065,0.085565,,
-32,7,10.127783,0.37590113,-2.2793496,0.031026,0.230751,-0.04506,,
-14,9,9.632168,0.18435916,-1.7286664,0.031392,-0.479826,-0.2539,,
-16,9,9.541185,-0.15562786,-1.908237,-0.063466,-0.574625,-0.13536,,
-25,9,9.91948,0.019154198,-1.4198049,0.201828,-0.555605,-0.001396,,
-33,11,9.474146,-0.2657645,-1.2833313,0.460466,-1.76135,-0.110114,,
-51,11,10.216371,0.12929083,-1.2761484,0,0,0,,
-82,11,9.6896305,-1.0151725,-0.818842,-0.208652,-2.71452,0.72943,,
-99,11,9.656111,-1.1300977,-0.2777359,-0.372404,-4.60894,0.3927,,
-162,12,10.259467,-1.1564348,-1.7550035,0.347013,-3.09318,0.1501,,
-162,12,9.725544,-0.8236305,-2.013585,-0.044358,-2.61344,0.40259,,
-167,13,9.198804,-1.4437478,-2.0087965,-0.05067,-3.68655,0.36472,,
-194,13,10.242707,-1.2234744,-1.4437478,0.630901,-6.4073,1.19024,,
-219,13,9.5244255,-1.8100717,-2.4014575,-0.404336,-9.55721,-0.03437,,
-221,13,10.096657,-2.3368123,-1.9273912,0.214452,-4.95535,0.28897,,
-220,13,9.929058,-2.430189,-1.6879637,-0.075037,-5.27832,0.011095,,
-179,18,9.79019,-0.7326481,-2.2147043,-0.12659,-8.26947,-0.343675,,
-156,18,9.557945,-0.9241901,-1.908237,0.0692675,-2.15263,-0.06452,,
-91,18,9.6896305,-2.5499027,-1.7190893,0.1513285,-2.46195,0.901275,,
-95,23,9.914692,-2.0782306,-1.9752767,0.46443,-5.63271,0.851375,,
-101,23,9.179649,-2.1045675,-1.4509305,0.302826,-2.99218,0.434155,,
-103,24,9.72315,-0.2083019,-1.3862851,0.624589,-5.16376,-0.053305,,
-79,25,9.830893,-1.2498114,-1.3838909,0.694197,-2.21574,0.25741,,
-68,25,8.79896,-1.4365649,-1.4844503,0.1199646,-4.2536,-0.1396,,
-61,25,9.581888,0.84278476,-1.7023294,-0.6819126,-0.49248,-0.5569,,
-31,25,10.08708,1.0247496,-0.6560313,0.182891,-1.38883,-0.41801,,
-10,25,9.440625,0.38787252,-2.6121538,0.940211,0.11976,0.552686,,
-6,25,10.144543,0.7781393,-2.1189332,-0.852348,0.39128,-0.373836,,
6,32,11.07831,-0.25379312,-3.2298768,-0.363303,0.59037,0.29757,,
8,32,10.477346,0.9768641,-2.3200524,-0.07592,0.83315,-1.23232,,
19,34,10.324113,2.6121538,-1.2258687,0.744696,-0.1579,-0.6074,,
22,34,10.537204,1.5706443,-3.031152,-0.903017,1.37593,0.565316,,
22,35,9.624985,1.7166951,-2.360755,0.068461,1.31011,0.441589,,
21,36,10.915499,0.5985687,-1.1013664,-0.486228,1.00358,0.528839,,
17,36,10.728745,0.9313729,-2.2793496,0.605652,1.35066,-0.463614,,
10,38,10.144543,0.38547826,-2.5522969,-0.846036,0.90259,0.3016,,
4,38,10.24989,-0.4860378,-1.9896424,0.3993985,0.32924,-0.25427,,
-7,38,9.304152,-0.14605077,-2.5331428,1.0413795,-0.3094,-0.26021,,
-11,38,9.75667,-0.14844504,-2.779753,0.8204455,-0.58716,-0.29177,,
-12,39,10.084685,0.10774237,-1.5514901,-0.4737725,-0.63142,0.577944,,
-14,39,10.486923,0.1987248,-1.0606637,-0.5367265,-0.01905,-0.01403,,
